product_id,review_id,user_id,review_title,review_content
B014I8SX4Y,R1FKOKZ3HHKJBZ,AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,It's quite good and value for money,I am using it for 14 days now. The experience is pretty good as of now. Picture quality is also not bad. Don't expect something out of the world at this price point. But you can go for it if you have a tight budget.
B014I8SX4Y,R2WNMZI1EXTA0H,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,Works well,Initial impressions: works as said
B014I8SX4Y,RCA1M3W4RIXUR,AE3O6366WGEQAANKJ76QETTUQQTQ,Hdmi cable, glad I didnt go for cheaper options (not that its too costly) just plug and play. Will update if it screws up
B014I8SX4Y,R3BKCLL6D7ZLIX,AEQIJCPWSBCDKUO5VROXXHWX3PPA,Value for money,The hdmi cable is good to watch movie
B014I8SX4Y,REVSR0ILY3547,AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,All good,sports and its gives better quality while connecting your laptop with TV and play ??.I loved it
B014I8SX4Y,R15W5KMQB95IV5,AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,Gets the job done,Works as expected. Length of the cable is short and it was mentioned also satisfied my requirement. If you need more length better look other options.
B014I8SX4Y,R10PB68FRUHT5V,AH77IQRYD54XCRMCO7XEAIAYCLPA,Delivery was good,All good
B014I8SX4Y,R3TLCE9JSBU3UP,AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ,This one was my need to purchase,It's the best HDMI cable at this price range. No problems yet. Just go for it !!
B09Q8HMKZX,R1LG3XV2XYCQQB,AF6SKHWKK53BMAI6UVJA5FJMLK3A,Iphone User,Good braided cable. Long length. Quick charge. I m using XR. This cable value for money. But chager apple OEM. Portronics type c to lighting  cable worth.
B09Q8HMKZX,RPVNHPEU1HG9F,AHIWSTMUSIYZAZQAMOLMPJHR7NMA,Overall good,Its easy to carry and the build quality is quite ok charging speed to almost equal to original oneGiving this review after 1 month usage
B09Q8HMKZX,R1MD4LW015PP00,AHYDC5KBSNP2LD5ZV5SXO3CQSCDQ,Perfect price,Great fit connector
B09Q8HMKZX,R5RCZRA2XSJVU,AGACLGW4IBQOHLA6UJBIUNGVBRMQ, perfect fit, l shaped connectors are convenient and better than some higher priced products.
B09Q8HMKZX,R1TPVT7TXNNW2,AGFX4BFHOC6FXDFPD2O24RCD32NQ,Good,good
B09Q8HMKZX,R1GYI0Y69RU13,AGMXX5UGO3VXFAN2HOVYOWQYTRYA,Worth,Best product at this price range go for it?????? and the software shows product will be genuine ?? most recommended braided cable for ? products
B09Q8HMKZX,R3S5U7BJ1KTKAU,AGNGZAPY5HMB7OOQAXQ3MH5OLVSA,Perfect replacement for Apple cable,Wish apple made this product as it is easier to hold the phone while charging
B09Q8HMKZX,R3F02OAHFU646V,AHR4VQLVSWORK3A35U3QA6IOEEBA,At this price it's a steal.,Superb quality and supports good charging speeds. Type c to lightning 20w at this price (250Rs) is a steal deal. Nobody is giving this quality at this price
B0B9XN9S3W,R3FTW5HNPCX66C,AFXQSBDW6232K22UMJWF5PMYX5RQ,Value for Money,Regarding rate I liked very much and reasonable.  Regarding the product Acer Company is manufacturing Computer Monitor and are best in quality.  So that
B0B9XN9S3W,RM7IFDV9KNC2O,AG4IENR3HNMEINBTJS3PET6VQY3Q,Good product, I prefer this company in buying TV
B0B9XN9S3W,RK9JKA9U9LZ49,AEYIYXI67FZ3H57OBTA2BGZBGTHQ,Great excellent picture quality,Its been 1 and half month using this product and have no complaint regarding the product some of its plus points are.1. Picture quality is good with clear sound quality2. We can easily connect any pan drive or otg to this Tv and access your content in tv.And Points in which it need improvement:1. Its does not support some audio format that.2. If we connect smartphone through OTG to TV it doesn't support the same3. Also we always have to use TV remote to start the TV. It doesn't start automatically when we on the swith
B0B9XN9S3W,R15UN38LGPS71W,AFUSP4NL7DIIS7CADTLDHGFLNOMQ,value for money, we have to press power button on remote each time to start this TV.Overall a very good product.
B0B9XN9S3W,RCBVF30PUU6UT,AEJG6XAZFMVQ7NRKCXG3ZCC3DIVA,Worth for the money,Picture quality is very good ??
B0B9XN9S3W,R1I75CYBWWYB2G,AFIS3N547NISE4TGX3YU6F4X2AGQ,Good,Bought this TV on amazon sale
B0B9XN9S3W,R2Z5R4CWX4B3KB,AGIJM2HE6GKI3I75OJ7PODHPP67Q,100% Value for money, value for money at this price
B0B9XN9S3W,RX4O8WQ6VY2AS,AGNXWXFWLOYZAYJ5PRIM2NB57E4A,Value for money, the picture and sound quality was okay
B07966M8XH,R9GNL4OF49DH6,AGZU6C2XL3X2B4NEWLQJDSJ75QGA,A nice & sturdy product.,Its a good product.  Used for 42 inch TV
B07966M8XH,R2I0MJPJI6FOIE,AHY62YAUHMMGFKSBGCECVGKXY2UQ,Assembly, had to get it installed by a TV mechanic.
B07966M8XH,R732VQVZLKUGL,AEMGDIDXCHHDMTAJHRNXBUWISFQQ,nyc hairdryee,Gud for 40inch above tv
B07966M8XH,R3L55JQKYQUMNC,AHQNYNRXESALGWMUFS6ITFGOVGMQ,Good,best
B07966M8XH,R2MN9LXLLTNJ58,AH7GOHZT6M5G6ELWPDTVZVKRZ7ZA,Fits perfectly!!,Awesome
B07966M8XH,RY71WCYL05RXL,AEHIRIOGHJKVTFYHFZVQ322CMZMA,Not suitable for 50inch and above ??,Nice and sturdy!!The quality of the product is outstanding.
B07966M8XH,RPFUVX3Z31TRO,AFUU5Q42TD7WLXRGKOBMRGUZWRFQ,Worth buying,The Stand is not suitable for 50inch and above.
B07966M8XH,RO7LRFL67Z505,AFUV6WMMWSY6UM3P6ATQ6SME3H7A,Worth,Arrived in good condition. Quality of mount is excellent
B01GGKYKQM,R1BC08IFG4REKS,AHVZCQP5SYIVGZJK4LRP55ZXWETA,You can trust on this one,Previously bought amazon basic USB type A cable and i didn't last long
B01GGKYKQM,R1FJKIHIO54SOW,AF6YDBL3KYIK3LBKKDIHUMOLKN4Q,The best usb cable, but this USB C product seems manufactured with high quality materials. Supports fast chagrining
B01GGKYKQM,R3JR48W2CI480,AHKL2U5BIK4ZODWORRJ5RWNLL2TQ,Wel build just like original ., data supply etc. just go for it
B01GGKYKQM,R3JH7SHSXDT1GT,AFKZHMXRXMRTVZLMHATTD53AVKRA,Nice!!,Exllent
B01GGKYKQM,R35QWAY83WL8H6,AGFTWXF3QWIHMPN7SMTSHB6HNJ7Q,Working perfectly,Very satisfied with this purchase
B01GGKYKQM,R25N2U90N2A5AS,AE4G376L73UNPWICYOSYO2KNXYJA,Basic, just like orginal quality . Will buy again in future .
B01GGKYKQM,R19AK3DT3JOE82,AHGFA5MNVOFDMIL3322YZ6IOA5VA,Good,My sister is using this cable to charge her phone and the cable is durable and good enough for my sister's phone. Love it!!
B01GGKYKQM,R210WJI15JCSRE,AGUR3CFYVZUMDJQIESKOIQOGV7AA,No issues,I bought it to use Android Auto on Tata Altroz car by connecting to my one plus nord 2T mobile.I have been using this for more than a week now. It's working perfectly..I am happy with the product so far.
B0B86CDHL1,RDFETF8YFDP96,AEOIHOJD3O5MYSVWZOBDUJGYWZGQ,It worked well for some days later it is not working ,It worked well for some days later it is not working 
B0B86CDHL1,R3604ERFM30Q4D,AF6LAYTAGSTBKL2QUF3WFB6OMCPQ, I want it to replace., I want it to replace.
B0B86CDHL1,R1CB3GDRVBHAIG,AHKXH7KSF7CPJCJMHB6B35VPTETA,Extremely fine,Nice
B0B86CDHL1,R29H4558OA57RW,AFELQLNWTS4QJNCCA4ZDTWHVORJQ,Superb product,Superb product with white lights at both ends when charging. colour and quality feels very premium..
B0B86CDHL1,R2C4V03DG7EDWE,AGGE54AKRMX2XMQWQQTSUOPL7CHA,This is very decent,https://m.media-amazon.com/images/I/81u-AB650VL._SY88.jpg
B0B86CDHL1,R20CNK6VJGER17,AG7ZAJNX4XZ5LTA4NLWBHTCX2V5A, quality is super good!,Good
B0B86CDHL1,RXZLH38FGBU9K,AGYSVNZMQT5LOVKHSCYDE7OAPKVA,Good,Good Build Quality. Nice Product & Highly Recommended.
B0B86CDHL1,R3E6TE6HH92GC3,AHAI6EM7F7W3GV3SUIDSKWTBJOSA,Awesome Product Quantity & Value For Money,Good quality and looks beautiful... I will surely recommend
B0B5ZF3NRK,R27HJ954EMEOQK,AGE6O2NLNA3NUGORPU4SDK2S23QQ,Good.,Working well and fast Charing as claimed. Pice is at highside. Good item.
B0B5ZF3NRK,R2EPGPZGPWXR4I,AEXZDEFVFQ3LW6DKHRGXLPWF63DQ,Good product,Good working worth of money ??
B0B5ZF3NRK,R1KUXERHI948E7,AHU4FNYTFWSGG5TMN53LED2U7X2Q,Ultimate product,It is an awesome cable i got it from Amazon. Do charge my phone in a fast way.
B0B5ZF3NRK,R1YRGKI6652QR,AEH463ZLT7U67XS3DWK2Y27GLVWQ,Good Product,The cable is good in quality and charges fast 
B0B5ZF3NRK,R3DCUTJ6CQCASZ,AGOXDFXDUHGRNK5JD2YNYIZ72AEQ,Not that good. But ok for the price., got it in good deal in the sale .
B0B5ZF3NRK,R11TECZ2LD0OKP,AEDLXBJM6UISEM4SXR6YUIY4KNCQ,Fast cable,It's not a fast charger. It says fast charge but it takes forever to charge. But the wire is strong and durable.
B0B5ZF3NRK,R276HYHWQ5B09O,AGHUNVKMP4YTSSYUDMEX3JJJ5I3Q,Fast charging ??,Super fast
B0B5ZF3NRK,R2HOVRWP63K3OL,AH5IBUYCUMQE3ZLKBJ3PLWNMXDIQ,Best Alternative to Original Cable,Charging very fast??Good product ??
B09RFC46VP,R3CR9H6ABJ4Q4O,AG6WSLLXZY52HSQUY5PRCXTCYQYQ,Worth the price,Worth the price. I use the local cable providers set up. With my previous tv (Samsung) I was not facing this problem.  The only problem I am facing is each time I turn off the tv from the mains
B09RFC46VP,R2S5VBYYN51ELA,AHGJ2DNFP3OJWO73XW2R7TDXI7WA,"Mi Smart Tv 32 :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,Its good,Go for it without thinking twice.", I have to go to the settings and turn the settings on to tv speaker settings despite no other speaker or WiFi or blue tooth or cell phone being in the proximity. As a result I have stopped turning the tv off from the mains. I just use remote control to put it on stand by. BUT THIS IS A PROBLEM IN THE LONG RUN
B08R69VDHT,R2VUNGNI96EEJ7,AEGZSNGSJJAEMJ3RRNVZTKUILOHA,Very good product and met my need.  Thanks,Liked the product.  Accurate to my usb apparatus.
B08R69VDHT,R2JGNI2T5LVFRQ,AGX46OTZ7C4VDXH4UA7ZAZIZUMYQ,Decent value,Good value
B08R69VDHT,R9ISXRV6DA0OY,AEDLLY6JXNCVYIW227SBCPVYHNUA,Nice quality trustable,Till now i had purchased about 20 cables both micro and c type for myself and my family in this last one year. Its all because this brand wins my trust by provinding great quality with reasonable price
B08R69VDHT,RZFW11UFTCBVH,AGTJ44UNO6K5X567YLQPYGN3TV4Q,Just well in this price.,na
B08R69VDHT,R1WGHB13Q2OLYA,AFYCBABBI2GCQRSCKIRHPLQNO72A,supports 2.4 amps fast charging,tested with 2.4 amps charger and phone. gives full 2.4 amps power to phone.the cable LOOKS thick and it has nice texture. despite that
B08R69VDHT,R11ETJ640KDIRW,AG55XGEMTFKS7BXQTNFKHFTMMW5A,Nice, i am sure it is not very durable. the usb connectors are extremely sturdy and they dont bend or flex. the wire will break before the connector does!!warning: usb micro connector has a strong hook. be careful while plugging and unplugging
B08R69VDHT,R2IA54QBAYAGND,AGQYGAK76B74HUWOOUOFTXH2LAZA,Nice., or you may damage your device.very cheap and usable cable for 120 rs
B08R69VDHT,R23Y3AD6E6GE9N,AHFHIY2KE5PQIJ6H7PKV6N7OLIZA,Value for money,Super power
B09RWZRCP1,RMEKYV7XWTWKV,AFJVYK4FXVGRSTSLGVUE5JGB2NVA,Better..!!,Yeap this cable support 65w fast charging tested on my 65w brick of realme 7 pro..Cable and pins quality looks good.Since i couldnt find original cable for 65w charger of realme i was searching for long time for a good one...
B09RWZRCP1,R1PYVXH6MGUQLU,AEVJIJSEUXPBRKOQ2PB4JNBUTFRA,Charging speed is not guaranteed!,Charging speed depends on number of factors and only in best condition it will go above 50 watts and the brand only claims that 65 watts fast charge if only you use the brand's inbox charger . For me personally I tested out at multiple occassion using it for a month or two I never got speed above 38 watt and i tested it with the cable that I received from the box and it also gave me the same speed so buy carefully if you're conditions are good and you get speed more tha 50watss then only you should buy it or you should go with 3A/4A cables as they are cheaper and more durable braided cables
B09RWZRCP1,R3FUT08S34HBHW,AGRLDCPA7VJZZTV4GUIODVQ3DTHA,Exactly as advertised,The cable supports fast charging (I'm using a OnePlus 65W charger) as advertised. If it could have been round and braided instead of flat ribbon cable
B09RWZRCP1,R2X57Q7030Q9DG,AEUDATTJUCKFQ5ETVLUU57ZZ3XXQ,Excellent warp charge cable, that would make it more durable. In my experience
B09RWZRCP1,REPXGC5R2LG85,AEGR6ZYWXPEZWM7JUEBWQHAOPS2A,Nice, braided cables are easy to wrap and store when not in use and they dont get frayed easily. My cable stopped fast charging after two months of usage but warranty support was excellent
B09RWZRCP1,R399JBQZ8JKDKC,AEETOHX32FYDRI6SIAW7L76Q2NHQ,Amazing cable, I submitted the cable at a nearby centre and a new cable was shipped within 3 days. I've been using Boat Cables for about 6 years now (a cable from a Moto G4 phone is still with me and in use)  and will stick to them.
B09RWZRCP1,R1N2RQSGT02EZJ,AELSOXQRZBOFSSY4HJUR4Y7ASQBA,Best fast charging cable,Got the original one
B09RWZRCP1,R1NGVE16U4ZUIR,AFJ6ALITTDOSUNPSFLRGDVIAEWBQ,Really a good cable, but there are fake cables being sold
B09CMP1SC8,R37D7HJR4MR520,AHH2TIJJ2IGD5H3DJO3FROUHRRSQ,Good product,Product is good 
B09CMP1SC8,RPXR67LNCQALE,AF37X7ZH7JPA6H5Q64NV6QFIBCYA,Its good, and also it's  strudiness .But no fast charging in this cable 
B09CMP1SC8,R1K9WE1GDB2PP0,AFKT7LV4XE6XJ2VTHCBHPQECW2RQ, but micro usb doesn't fit my phone., it's normally charging . I love it because it's supported in micro usb 
B09CMP1SC8,R34PZ2AX727RPD,AE7GGDNBOHD2JQ2X5JPD666SAQOQ,Good and useful item, or type c . Over all good .Pros / advantage :- -1) 1.5 meter wire  2) more durable3) supported dual mode type c 
B09CMP1SC8,R2HALNEM14EW7P,AENNAVVG4GBJKDQKJXQUEKQKTXGQ,It is very best cable, micro usbCons / disadvantages:- normal charging 
B09CMP1SC8,R3D6EV6X38WU4Q,AFPSO7EYQBYVEJGD4TAT7YFCM6UQ,good, not fast charging
B09CMP1SC8,R2NCR8UX28VRH4,AFV5W5BR6PKGHPIG3J6TNFK7BSXQ,2 in 1 Charging Cable.,Though it is braided
B09CMP1SC8,R3PTXRLR7MPN25,AHILALAA7Q6SQRTFJVLT75P37FXQ,Sturdy cable overall, but it is not strong like boAt. But it's okay to use it. Supports turbocharging.
B09YLXYP7Y,R8QBCR9MM1LGY,AGU76WKSU62DUNTPCMTC4FCUNRTQ,GOOD,Everything is fine but it is bulky and hard
B09YLXYP7Y,R3VN8XDH215N7I,AEOVR6JEQTAC77BXE5AJMWJGG5PA,Thank you  Amazon very good charging cable, it should be softer and thinner.....
B09YLXYP7Y,R341EQRY87EZP,AFIFHW5QMFMTWXNZ2JORBMINL3CQ,Good,Thank you  Amazon very good charging cable ??
B09YLXYP7Y,R3HHTVIHY2U1FO,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,Very good product,Good
B09YLXYP7Y,RNA87JCGRTQJU,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,good quality,Good one
B09YLXYP7Y,RZ12R7OYYP0KX,AF2EHSXFZWWS2YEN22DV2ZCJDZZA,Very Good Product,quality is good. worth for 150-200 ?. short but durable.
B09YLXYP7Y,R2GZZ3WYE0JJYA,AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,This is fast charging USB!,Very Good product . Satisfied..
B09YLXYP7Y,RHE3HXKSONROE,AGYEIMSVEDOLA2OV3DIOGX2IMCBA,Simply perfect at the price of below 100,This is fast charging C pin USB!You can purchase it.
B09ZPM4C2C,R95AYORS91NWX,AFRONQAZPYZARLWLDQM2VXS7ZTIQ,Good,Everything is good. Just one suggestion
B09ZPM4C2C,R345JC4508EPTU,AGA5INGXTDEODK7X55L4WXF6DJNQ, Value for Money, when TCL is giving its own channel
B09ZPM4C2C,R20E3IUW7O236Z,AHTI2CPD7SANQV7GK4FHIKCWJ7VA,Picture quality was nice....over all product nice, then it should have some content. What it does
B09ZPM4C2C,R2QP52L8FNG8EN,AFUYGZVKVTGAEIOV2UCYF5JPXSCA,Till today everything okay, it will route me to another OTT platform for which subscription will be required to be taken.
B09ZPM4C2C,RS73FA8EPYION,AHFVYKQ2L4PSG4EKGA4GLQKQT2NA,Y,https://m.media-amazon.com/images/I/61mPJN3sH-L._SY88.jpg
B09ZPM4C2C,R134725GEKQE0F,AENTXYVP4NNTWTHTYFRTOOY2MEAA,Good,I like picture quality
B09ZPM4C2C,RSQ14DVNFLV3C,AGJS36PNW27URDEUJGCT2OLR3Z6A,Outstanding Performance, sound
B09ZPM4C2C,R2OSJ4YOGUTXNR,AFG6LFTPXXKNHXVGXPDM6P3CCAHA,Must buy,Good
B0B2DJDCPX,R2LX1M52C4KNJA,AEBHZQJ4R2TZ57GOCSTMIP53F4JQ,Value for money,Packing is good .. they have sent a box for itAlso the quality looks good and decently fast chargingGood product for the price paid
B0B2DJDCPX,R2BXIXVBJUUUEC,AHSESHUAGEFQ62M3KYV3EK5K77FQ,Nice product,Nice product
B0B2DJDCPX,R19EYLO6N0AKLG,AFB3MTOE4VW2XO6RTJGIWJYH5OBQ,timely delivered with good packeging,nice charging cable for low cost.
B0B2DJDCPX,R2PGJZAQVR5XQE,AF7CJCAKRIAY4BVN77BTSZYXXIZA,Good in quality,Highly recommended
B0B2DJDCPX,R20A9E5E100YPR,AHW6UBYJXSPOMQVGP74VQ74BO55Q,Quite nice cable,Quite nice cable in this price
B0B2DJDCPX,RTSX75DFGY3VC,AGIAEJN4RPI6Z5ABV733VJMBUZLA,  Go for it, charging my iPad smoothly  Go for it
B0B2DJDCPX,R1WGYKGMT7EHPY,AHUELVJPFM3FEIMF2DE7OTNQD5VQ,Good product ,I like the product and resnable precise.
B0B2DJDCPX,R1ZXKR6UFH5VNW,AHPVTM2FDYB3YW3MXB523JWJTLQA, value for money,Worth buyinh
B0BCZCQTJX,R35LMI5GBW0RX3,AEC5PUIW4OSIDDQED7WLXG2S7TOQ,Good Product,Works well on my 4K Amazone fire TV stick as well as 2nd Generation Fire TV Stick.If your original remote is got damaged. Buy this one. But price is a bit high. Should have been available for Rs. 800/-
B0BCZCQTJX,R35IGWMP7EV49V,AGVXOHPJT64ZRYKHIDKVJSJGK6CQ,Good product for my fire Tv,Liked it and and it suited very well for my fire tv
B0BCZCQTJX,R3KQ92E1PGHL45,AFQHWSQ7JR7VCM4SWXXIOB4V3VDA,Over-all food,The representative are very friendly and supportive
B0BCZCQTJX,RZU6RWH3LJNWV,AFXWZKJCBIHCQFOR2RFYUE7UQDSA,Good product,Product was good ..Customer service was also good.
B0BCZCQTJX,R2KYY1GC45E5SL,AGD7VGYGPRKMQY3XXC4U3XIDF5CQ,Product quality is very good and so is the customer service,It been a month since I started using this product
B0BCZCQTJX,R3M55L4CWCO99H,AH23AKG5YNJYJ4Y6OYI5H6UBQMLQ,Its good, the product is good but it lags a lot it was the same before but I thought since it is new over time this would get resolved but its still the same
B0BCZCQTJX,R3W4I9B0JTZJH4,AGKNJPIVMVEHKL6ZFBAQ3CTFZ2KQ,worth buying, it takes time to perform an action most of the times. It not up to the expectation. That is the reason why I am changing the review. Thanks
B0BCZCQTJX,R30ELP5YFHQ2F3,AFR7B35PQ2DLHGMFBSCRIUUVLRWQ,Remote is working fine,It works with fire stick lite and to my surprise volume controls are also working which was missing in the original one. Setup is also quick.
B07LGT55SJ,R3HXWT0LRP0NMF,AG3D6O4STAQKAY2UVGEUV46KN35Q,Satisfied,Looks durable Charging is fine tooNo complains
B07LGT55SJ,R2AJM3LFTLZHFO,AHMY5CWJMMK5BJRBBSNLYT3ONILA,Charging is really fast,Charging is really fast
B07LGT55SJ,R6AQJGUP6P86,AHCTC6ULH4XB6YHDY6PCH2R772LQ,Value for money, good product.
B07LGT55SJ,R1KD19VHEDV0OR,AGYHHIERNXKA6P5T7CZLXKVPT7IQ,Product review,Till now satisfied with the quality.
B07LGT55SJ,R3C02RMYQMK6FC,AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,Good quality,This is a good product . The charging speed is slower than the original iPhone cable
B07LGT55SJ,R39GQRVBUZBWGY,AENGU523SXMOS7JPDTW52PNNVWGQ,Good product,Good quality
B07LGT55SJ,R2K9EDOE15QIRJ,AEQJHCVTNINBS4FKTBGQRQTGTE5Q,Good Product, would recommend
B07LGT55SJ,R3OI7YT648TL8I,AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,As of now seems good,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/81---F1ZgHL._SY88.jpg
B09NKZXMWJ,R3F4T5TRYPTMIG,AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,Worked on iPhone 7 and didnt work on XR,Worked on iPhone 7 and didnt work on iPhone XR
B09NKZXMWJ,R3DQIEC603E7AY,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,Good one,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/71qFFAlV9ZL._SY88.jpg
B09NKZXMWJ,R1O4Z15FD40PV5,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,Dull Physical Looks,Look-wise
B09NKZXMWJ,RDVX50PD4CTFE,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,Just Buy it, I didnt like it. Still
B09NKZXMWJ,R3H6WKG0TA5CGU,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,Go for it, I use it for my work.
B09NKZXMWJ,R3Q3L1KP5QWPV3,AEAMIR3CMSA32IDEINSJKHRNANTA,About the product,Product is quite good and is fast charging.Loved it.
B09NKZXMWJ,RU0LU2PAIIME,AF355FTXYAKFH5NYPRTE7SL3WO3Q,Get charging cable at the price,I like it . Looks last long.
B09NKZXMWJ,R20FTANBPFA653,AG5DWPD54QGSLWJ6QUFERLPNAX4Q,Working well.,The sturdiness will depend on the manner of its use. But its speed of charging is great. Very good product for the average income group.
B08QX1CC14,R3MHRRK05RD01A,AFZBEV4BOWGRSEH2PK7D65ZW66PA,Good in this price,Overall experience in this price is good.You can change 5 modes of audio.Play Store not support
B08QX1CC14,R14A3U8XTK1D7X,AFXQ3YGENWMRX36NXEBSR2ROPG5Q,Speakers and sound next level, but their app store has almost all apps
B08QX1CC14,R1F10MFQBXZA8W,AHD5PGE5RBBE2T3G427T32V7OROA,Bad remote, which we uses on tv like Netflix
B08QX1CC14,RAT511FHTC8Q4,AELM6ILLTWBSXJXOKMNA2GM3DTKQ,Remote problem, Prime
B08QX1CC14,R11FM1DRG1FNOI,AFXYY4Z4QM34XOLVVYKZSNZGBBBA,Good quality ??, YouTube.We can't adjust brightness of tv.
B08QX1CC14,R1RZDRQI3RD780,AFHZLQ2Q3GSCQCWMF4N66DXXVJCQ,Skywall 32 smart TV,Im giving this review after 6 moths usage
B08QX1CC14,RJS87YIWGG7GF,AF62LB4BMTMNZXCHTSXSEKCXZFLQ,Phone se screen chalane fasta hai,The sound quality was next level
B08QX1CC14,R2JI1L2FTMA3ZW,AE5KLF5JEOL4PMUGKERILYLPDSNA,YouTube me I'd nhi bana pa raha hun,Picture quality also good...
B0974H97TJ,R23CC5VDSVR49B,AHDJJLKORMH72SSEBWOVAKE66EHA,Good Stuff... Recommended!!!,Good Stuff... Recommended!!!
B0974H97TJ,R1AWZE3731748T,AHEONKS6KOZ4SIOZNOLYFGQBXU4A,Need better quality,Need better quality for changing
B0974H97TJ,R388KOR9TWPX5H,AEUPILALWUFFD34CNWRYX4PFQKSA,?? ????? ???????? ??,Good product
B0974H97TJ,R2PLH1UHYDQWFA,AEKWBYGLEXUNRAJKVPO6HMF52W7A,Good,I bought it 7 months. Ago it still working in good condition good ??
B0974H97TJ,R1B7Q58I1P83OY,AETM4APJU6TQILR5HKP3CSPYQL5A,best buy of this cable,good cable to by in budjet
B0974H97TJ,R1C13PY8A3WUC5,AFOGCVLE7W7ZM5OW3XW7JXCNSIVA,Best for,The cable is of very good quality. Charging speed is good for my Redmi k20 pro which support 27 watt fast charging good thing is that the battery backup improved when charge with this cable Im really surprise I observed this with many time as I test it with with original cable and result is the same. If this is in ur budget then just buy it dont hesitate
B0974H97TJ,RTEAGC48PIYAU,AFLFHQMJXDKP4FNRZVNDLBCI7ULA,Tough,Reliable
B0974H97TJ,R2E0N8Q0ZQM9N9,AGLH5KPYCT4MGPQ34MNWKLR6NXEA,Nil, strong
B07GVGTSLN,R10365HEDURWI9,AEXK37TSBFHSP2TYE63YPKETWQ7Q,Nice product .,Sturdy packing
B07GVGTSLN,R5RP542IMC4OI,AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,Good quality Braided cable, good product!
B07GVGTSLN,RX2HFWXTTQDTS,AFEIIEKX6JEHS3CPGCSIYLGCNKFA, VFM,Have used this brand cable for my iPhone and iPad before
B07GVGTSLN,R2636VYPMOZV9,AFDYUQAM7Y56P4R5CREI5OBPHSLA,Good cord, so when my wife's Samsung charger cable gave up the ghost in less than 6  months
B07GVGTSLN,RW2Z2YM3K8UV5,AGEPZSRFODWZ4XUTXO2HNWLJIMJA, but has Earthing issue, I ordered this. Braided
B07GVGTSLN,RVNGA0FEAXYHI,AH25HG24NISHLQPFOZA77WS5CUFQ,Ok, visibly high quality cable
B07GVGTSLN,R2K7MABWMAQE26,AFZ7US7H622UBLYL4ZX2XEHT7FHQ,Good product. Little bit fast charger for phones like redmi., unlike the flimsy and highly overpriced OEM cables from Apple and Samsung. I have been using my iPhone cable from Wayona for more than 1 1/2 years and still going strong.  Hope this C cable will give a similar performance
B07GVGTSLN,R33YS4PO3JWU23,AFDDH5QGUJ2NHJZBIAPEQVUIQCKA,Fast charging is working properly,I like Wayona chords and especially the long ones. But I get a slight shock - like a static discharge - when I touch my phone while charging with these two cords. Other cords with same charger are okay.
B09VCHLSJF,R2J3Q3BUHJ2S7E,AGDOVGWZKEQ3M6DA2GHV6WUZT5SA,Decent product. Value for money.,I am posting this after a few weeks of using the product.Usage: Continuous
B09VCHLSJF,R2H2ELE1DG24VY,AGEUXHN7U2Q26CM6TFOTW7GZXFXQ,Value for money, OTT only
B09VCHLSJF,R1U1S7X7BPSZBU,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,Improvements Needed, no Cable/Dish operator.Average daily usage: 6-8 hours.The TV is a great value-for-money product.Installation: The installation was simple and Amazon assisted installation was smooth
B09VCHLSJF,R9XVQWX40D175,AGO4OKG6KVBAAE52Q62JBKHRDFFQ,Everything thing good except the installation experience, timely and hassle-free.Picture: The picture quality is not great when compared with the smoothness of a Sony
B09VCHLSJF,REHUMWC9Q9EAG,AGOARJLTS744KQC3BTKT5KQVOJUA,Overall taking all aspects TV is good within the price point, LG and Samsung with these kind of specs. Movies and especially hi-res TV series experience was somewhat diluted as most of the times
B09VCHLSJF,RLEFI0WUITF14,AF6XISKAQXTX3Q5RUF2M2VKOJ66A,Tv installation services, the output
B09VCHLSJF,R1M41TK6XDE47C,AEP6PYK2DLTD5UCMURSUNUE4IE5A,One among the good TVs in the market., while in hi-res 
B09VCHLSJF,RUM8TBPKUE5UF,AHJSNMHQQWE6LMFRATH5LLJBQQXQ,Picture, wouldn't look like a movie quality which we are used to of watching in the likes of Sony
B0B1YZX72F,R1EBS3566VCSCG,AFSMISGEYDYIP3Z42UTQU4AKOYZQ,Wonderful TV and Awful installation service from amazon,About the TV - Wonderful---------------------------------------------------------------Probably the best TV in this price range (INR13000).Good - Google interface
